000000000000000000ir`4119`138`69`293`0000000000000000004d`1978-08-13 02:00:00.0`5017`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`23357
000000000000000000t1`2853`133`230`304`0000000000000000001a`1982-03-21 01:00:00.0`6151`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`14578
000000000000000000pq`4349`107`94`235`00000000000000000057`1979-05-23 01:00:00.0`5268`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`27530
000000000000000000w0`4756`48`216`56`0000000000000000007z`1977-03-30 01:00:00.0`6258`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`17872
000000000000000000ur`408`124`146`258`0000000000000000007w`1976-11-30 01:00:00.0`6213`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`24654
000000000000000000lg`4058`77`209`162`0000000000000000008x`1979-11-19 01:00:00.0`5114`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`24572
000000000000000000b0`4994`134`24`176`0000000000000000007m`1982-11-26 01:00:00.0`498`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`9930
000000000000000000d6`4443`139`80`18`0000000000000000001p`1982-01-12 01:00:00.0`4827`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`2747
0000000000000000005o`1955`127`62`60`0000000000000000006t`1982-08-31 02:00:00.0`210`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`11921
0000000000000000009a`595`87`121`200`0000000000000000008s`1978-03-29 01:00:00.0`340`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`1144
0000000000000000005c`225`53`119`155`00000000000000000040`1980-12-01 01:00:00.0`198`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`13401
000000000000000000pk`3268`64`67`2`0000000000000000006f`1980-02-03 01:00:00.0`5262`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`24530
0000000000000000007s`2679`118`89`52`0000000000000000000g`1980-07-10 02:00:00.0`286`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`4182
000000000000000000km`2329`41`92`343`00000000000000000097`1978-08-25 02:00:00.0`5084`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`11773
000000000000000000ug`1579`57`122`319`0000000000000000006a`1977-08-03 02:00:00.0`6202`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`23732
000000000000000000p3`3098`35`145`222`00000000000000000079`1980-04-08 02:00:00.0`5245`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`23213
000000000000000000vt`2656`33`147`69`0000000000000000000t`1978-05-27 01:00:00.0`6251`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`17137
0000000000000000001u`668`110`173`230`0000000000000000004f`1977-01-13 01:00:00.0`72`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`22600
000000000000000000he`3684`116`32`94`0000000000000000002q`1982-06-07 02:00:00.0`4968`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`9316
000000000000000000dl`1533`102`59`305`0000000000000000002d`1981-08-24 02:00:00.0`4842`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`7296
000000000000000000sb`384`125`95`344`0000000000000000005c`1978-05-23 01:00:00.0`4774`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`11565
00000000000000000027`2642`126`55`216`0000000000000000008k`1978-02-17 01:00:00.0`85`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`13781
0000000000000000000y`369`76`58`146`0000000000000000003f`1976-11-10 01:00:00.0`40`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`25911
000000000000000000c7`1757`14`196`209`0000000000000000004r`1981-09-12 02:00:00.0`4792`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`10699
000000000000000000bn`3593`44`51`24`0000000000000000002x`1978-04-04 01:00:00.0`4908`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`18326
000000000000000000if`1840`135`170`80`0000000000000000000j`1981-11-20 01:00:00.0`5005`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`25476
000000000000000000sk`560`136`271`62`0000000000000000002r`1976-11-24 01:00:00.0`6134`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`802
000000000000000000gy`3019`117`246`339`00000000000000000096`1981-05-13 02:00:00.0`4952`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`8358
0000000000000000008j`1789`15`131`121`0000000000000000002j`1982-01-01 01:00:00.0`313`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`22335
0000000000000000000w`3155`50`63`119`00000000000000000047`1978-11-27 01:00:00.0`38`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`4667
000000000000000000rb`4876`13`210`67`0000000000000000004n`1977-10-15 01:00:00.0`5325`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`5264
000000000000000000hc`1484`86`38`89`0000000000000000008i`1981-08-30 02:00:00.0`4966`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`13087
000000000000000000hd`2192`54`198`296`0000000000000000000b`1982-07-28 02:00:00.0`4967`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`14301
000000000000000000pa`913`6`103`314`0000000000000000007y`1982-12-23 01:00:00.0`5252`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`22346
0000000000000000000b`3832`20`7`92`0000000000000000006p`1982-05-12 02:00:00.0`17`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`7329
000000000000000000i1`1806`74`182`122`0000000000000000005w`1977-06-12 02:00:00.0`4991`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`7606
000000000000000000sh`2290`23`22`145`0000000000000000000y`1977-11-04 01:00:00.0`4780`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`623
000000000000000000c1`2716`142`225`147`00000000000000000074`1982-06-29 02:00:00.0`4786`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`25717
000000000000000000w1`132`137`68`288`00000000000000000091`1980-07-27 02:00:00.0`6259`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`23087
000000000000000000lu`1065`72`195`173`0000000000000000006z`1981-05-24 02:00:00.0`5128`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`25655
000000000000000000gn`2793`8`25`32`0000000000000000004k`1983-02-14 01:00:00.0`4941`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`8083
000000000000000000u7`4675`113`169`59`0000000000000000006c`1980-10-05 01:00:00.0`6193`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`50
000000000000000000xd`2293`49`227`95`0000000000000000004z`1978-11-29 01:00:00.0`3914`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`11859
000000000000000000mi`4627`96`84`55`00000000000000000016`1980-09-02 02:00:00.0`5152`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`21136
000000000000000000ha`2804`106`166`58`0000000000000000002b`1977-04-16 01:00:00.0`4964`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`14518
0000000000000000008x`3899`17`217`318`0000000000000000003w`1979-08-30 02:00:00.0`327`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`13010
000000000000000000f3`2927`128`243`196`0000000000000000003o`1982-07-24 02:00:00.0`4896`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`6080
0000000000000000002w`2574`82`264`51`00000000000000000019`1981-01-10 01:00:00.0`110`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`9855
000000000000000000j9`1761`114`43`317`0000000000000000004h`1980-12-21 01:00:00.0`5035`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`7208
000000000000000000nv`3829`21`109`170`00000000000000000046`1977-09-28 01:00:00.0`5201`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`27312
000000000000000000hy`1252`70`27`271`00000000000000000013`1978-12-01 01:00:00.0`4988`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`9065
0000000000000000003n`3819`66`90`246`00000000000000000005`1981-12-06 01:00:00.0`137`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`8173
000000000000000000d2`4643`75`229`342`0000000000000000003m`1979-06-26 02:00:00.0`4823`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`16273
000000000000000000gw`3748`65`3`131`0000000000000000002p`1981-01-31 01:00:00.0`4950`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`24822
000000000000000000rn`978`28`78`63`00000000000000000085`1978-10-04 01:00:00.0`5337`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`6503
000000000000000000wl`2038`129`10`210`0000000000000000008g`1978-08-30 02:00:00.0`6129`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`22770
0000000000000000009x`158`81`260`38`0000000000000000006j`1978-05-25 01:00:00.0`363`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`9934
000000000000000000t5`3798`88`194`198`0000000000000000001k`1977-04-29 01:00:00.0`6155`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`3715
0000000000000000003r`3928`9`101`103`00000000000000000076`1981-10-05 01:00:00.0`141`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`172
000000000000000000sn`1591`30`141`7`0000000000000000004i`1976-08-26 02:00:00.0`6137`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`14145
000000000000000000lv`3806`100`112`182`0000000000000000004w`1981-03-05 01:00:00.0`5129`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`22747
0000000000000000005t`4400`1`37`302`0000000000000000000i`1982-07-09 02:00:00.0`215`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`4368
000000000000000000uo`3037`26`71`334`0000000000000000001o`1980-12-20 01:00:00.0`6210`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`16201
0000000000000000009c`4405`111`219`22`0000000000000000005k`1977-07-31 02:00:00.0`342`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`20284
000000000000000000dm`3081`115`79`225`0000000000000000004b`1979-01-28 01:00:00.0`4843`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`8340
000000000000000000s2`1653`47`36`329`00000000000000000002`1977-02-23 01:00:00.0`4765`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`17979
000000000000000000im`68`108`120`68`0000000000000000001g`1980-02-19 01:00:00.0`5012`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`8777
000000000000000000hr`4012`73`93`195`0000000000000000008v`1983-02-09 01:00:00.0`4981`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`23730
000000000000000000x5`4168`12`203`25`00000000000000000066`1982-02-06 01:00:00.0`3906`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`23469
0000000000000000009e`878`40`233`328`0000000000000000001x`1982-07-02 02:00:00.0`344`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`5742
00000000000000000088`1767`31`4`169`0000000000000000006e`1981-10-06 01:00:00.0`302`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`5839
00000000000000000082`4183`46`104`227`0000000000000000002m`1981-12-25 01:00:00.0`296`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`12755
0000000000000000008m`838`61`138`84`0000000000000000008h`1982-07-21 02:00:00.0`316`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`2850
000000000000000000kc`1326`16`188`166`00000000000000000060`1983-02-18 01:00:00.0`5074`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`7027
000000000000000000je`2579`29`183`280`00000000000000000042`1977-06-10 02:00:00.0`5040`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`242
000000000000000000w2`2056`98`133`217`0000000000000000005t`1976-06-20 02:00:00.0`6260`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`13502
00000000000000000054`1220`85`107`281`0000000000000000000o`1982-02-14 01:00:00.0`190`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`20379
000000000000000000nl`1931`123`48`243`00000000000000000028`1981-08-25 02:00:00.0`5191`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`10584
0000000000000000001k`3852`105`239`264`0000000000000000001q`1976-09-27 01:00:00.0`62`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`25818
000000000000000000ku`4178`19`160`43`0000000000000000003d`1982-12-06 01:00:00.0`5092`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`1432
000000000000000000uc`3447`99`124`109`0000000000000000003b`1979-07-05 02:00:00.0`6198`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`2571
0000000000000000006d`3233`91`197`27`0000000000000000001v`1977-02-06 01:00:00.0`235`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`21923
000000000000000000qq`614`11`77`90`0000000000000000002h`1982-07-03 02:00:00.0`5304`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`4966
000000000000000000c8`4499`34`242`322`00000000000000000088`1981-01-15 01:00:00.0`4793`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`1495
000000000000000000ft`64`42`238`300`0000000000000000008q`1981-10-12 01:00:00.0`6300`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`9833
000000000000000000r0`3776`83`134`229`0000000000000000002k`1978-02-21 01:00:00.0`5314`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`21826
000000000000000000we`2630`140`178`3`0000000000000000003e`1980-12-05 01:00:00.0`6272`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`20958
000000000000000000f5`1415`132`257`78`00000000000000000041`1983-02-07 01:00:00.0`4898`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`20900
0000000000000000003e`3429`45`184`10`00000000000000000043`1978-10-19 01:00:00.0`128`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`1486
0000000000000000007b`2171`39`139`260`00000000000000000080`1977-01-30 01:00:00.0`269`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`13316
0000000000000000003h`1966`5`127`194`0000000000000000004t`1981-07-05 02:00:00.0`131`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`22135
000000000000000000gm`2671`130`87`333`0000000000000000000w`1982-01-02 01:00:00.0`4940`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`16691
00000000000000000052`1248`97`244`101`0000000000000000001n`1982-10-21 01:00:00.0`188`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`3839
000000000000000000kb`3583`56`255`345`0000000000000000002n`1983-01-26 01:00:00.0`5073`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`1133
000000000000000000g8`1250`18`53`141`0000000000000000001j`1979-01-17 01:00:00.0`4926`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`4707
0000000000000000005p`3701`60`221`112`0000000000000000001m`1981-11-26 01:00:00.0`211`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`7314
000000000000000000n3`4172`2`64`37`0000000000000000008u`1977-11-13 01:00:00.0`5173`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`19504
000000000000000000j4`2575`52`118`299`0000000000000000005g`1980-05-07 02:00:00.0`5030`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`19586
000000000000000000fo`1820`69`41`324`0000000000000000001f`1981-01-22 01:00:00.0`6295`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`19479
000000000000000000s9`989`94`57`352`0000000000000000008t`1982-11-29 01:00:00.0`4772`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`13536
000000000000000000tk`301`24`190`71`0000000000000000004q`1982-07-08 02:00:00.0`6170`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`8388
000000000000000000x6`4322`80`35`219`0000000000000000007j`1977-09-12 02:00:00.0`3907`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`27633
000000000000000000b1`4823`62`33`79`0000000000000000006u`1976-05-01 01:00:00.0`499`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`3142
000000000000000000rj`4361`121`110`36`0000000000000000003n`1977-12-02 01:00:00.0`5333`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`23877
0000000000000000004i`22`119`116`120`0000000000000000001r`1982-10-02 01:00:00.0`168`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`2126
000000000000000000ke`1298`67`102`93`0000000000000000005u`1981-11-03 01:00:00.0`5076`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`14236
000000000000000000gc`2447`89`125`310`00000000000000000012`1977-07-12 02:00:00.0`4930`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`14502
000000000000000000mj`4275`92`223`203`0000000000000000005i`1976-11-02 01:00:00.0`5153`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`9138
000000000000000000v1`2050`122`262`233`0000000000000000002v`1980-05-28 02:00:00.0`6223`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`11089
000000000000000000mc`866`32`126`4`00000000000000000007`1978-09-29 02:00:00.0`5146`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`25264
0000000000000000009o`1059`59`249`104`00000000000000000052`1982-06-14 02:00:00.0`354`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`13464
000000000000000000ee`2439`95`76`335`0000000000000000008e`1982-10-11 01:00:00.0`4871`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`23481
000000000000000000f1`3803`55`206`138`0000000000000000009a`1980-09-05 02:00:00.0`4894`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`6984
000000000000000000ac`4223`58`14`188`0000000000000000000m`1977-12-31 01:00:00.0`474`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`14800
0000000000000000002m`429`51`215`183`00000000000000000069`1978-02-23 01:00:00.0`100`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`21787
000000000000000000qz`2306`131`44`133`00000000000000000095`1979-04-01 01:00:00.0`5313`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`16508
0000000000000000005j`1572`63`135`107`0000000000000000001w`1979-06-05 02:00:00.0`205`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`11291
0000000000000000000r`2685`38`136`292`0000000000000000005f`1977-04-03 01:00:00.0`33`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`9289
000000000000000000jz`2529`103`117`48`0000000000000000000p`1977-07-24 02:00:00.0`5061`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`26116
000000000000000000u9`163`7`15`239`00000000000000000094`1978-10-31 01:00:00.0`6195`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`19642
000000000000000000te`3362`22`50`160`0000000000000000004p`1978-04-07 01:00:00.0`6164`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`21019
0000000000000000008y`4939`68`13`124`0000000000000000006b`1982-05-16 02:00:00.0`328`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`16733
0000000000000000002q`1198`25`168`197`0000000000000000002c`1978-02-03 01:00:00.0`104`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`8577
000000000000000000p0`633`84`185`77`0000000000000000004m`1980-06-03 02:00:00.0`5242`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`10901
000000000000000000jp`1933`43`149`283`0000000000000000007s`1981-02-17 01:00:00.0`5051`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`6286
000000000000000000h5`3970`109`86`295`00000000000000000061`1981-07-18 02:00:00.0`4959`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`20926
0000000000000000005m`4069`27`218`242`0000000000000000007t`1977-06-27 02:00:00.0`208`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`14939
0000000000000000003q`4284`90`54`238`0000000000000000006r`1980-11-12 01:00:00.0`140`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`14889
000000000000000000fl`2581`3`180`134`0000000000000000007c`1981-12-21 01:00:00.0`6292`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`2789
0000000000000000001m`2174`78`6`178`00000000000000000017`1981-11-27 01:00:00.0`64`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`11194
0000000000000000001q`2402`10`156`257`00000000000000000031`1978-01-11 01:00:00.0`68`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`8626
000000000000000000nt`1620`101`20`184`0000000000000000000r`1980-05-27 02:00:00.0`5199`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`2464
000000000000000000eo`1244`141`163`277`0000000000000000002i`1977-09-20 02:00:00.0`4881`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`21018
000000000000000000vf`3347`112`202`139`0000000000000000008y`1977-08-16 02:00:00.0`6237`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`2665
000000000000000000wd`2759`37`207`127`0000000000000000008c`1983-01-21 01:00:00.0`6271`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`9817
000000000000000000le`2669`71`269`275`0000000000000000006d`1977-03-24 01:00:00.0`5112`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`12136
00000000000000000081`4293`79`224`87`00000000000000000003`1982-07-17 02:00:00.0`295`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`3236
000000000000000000i6`3112`36`74`244`00000000000000000026`1982-07-30 02:00:00.0`4996`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`23283
000000000000000000hz`3482`120`23`290`0000000000000000000a`1980-08-06 02:00:00.0`4989`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`13273
000000000000000000hk`2365`93`142`294`00000000000000000078`1983-01-04 01:00:00.0`4974`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`11729
0000000000000000007k`1569`4`137`255`0000000000000000005e`1979-12-19 01:00:00.0`278`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`17989
00000000000000000046`2508`104`158`346`00000000000000000099`1978-08-11 02:00:00.0`156`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`17631
0000000000000000008l`4244`138`72`53`0000000000000000002t`1979-01-02 01:00:00.0`315`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`16305
000000000000000000se`221`133`240`221`0000000000000000003x`1981-11-23 01:00:00.0`4777`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`12514
00000000000000000074`3032`107`186`64`00000000000000000034`1977-05-20 01:00:00.0`262`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`22295
000000000000000000e9`3539`48`8`315`00000000000000000011`1977-10-28 01:00:00.0`4866`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`16987
0000000000000000006u`642`124`208`118`0000000000000000008b`1977-12-16 01:00:00.0`252`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`10490
000000000000000000it`3241`77`201`41`00000000000000000090`1979-03-11 01:00:00.0`5019`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`9130
00000000000000000085`1086`134`181`57`0000000000000000001z`1982-03-05 01:00:00.0`299`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`9153
000000000000000000xg`4032`139`267`190`00000000000000000063`1982-10-18 01:00:00.0`3917`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`14719
000000000000000000rf`3438`127`113`297`00000000000000000027`1981-02-25 01:00:00.0`5329`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`19096
0000000000000000002g`2702`87`211`273`00000000000000000010`1977-10-12 01:00:00.0`94`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`20853
000000000000000000jq`3965`53`266`35`0000000000000000003c`1981-03-06 01:00:00.0`5052`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`8947
000000000000000000wm`3774`64`214`33`0000000000000000002l`1981-05-12 02:00:00.0`6130`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`7454
000000000000000000kd`2512`118`49`110`0000000000000000008m`1976-10-28 01:00:00.0`5075`2012-10-17 02:00:00.0`2013-05-08 02:00:00.0`3573
00000000000000000031`1163`41`265`116`0000000000000000005n`1979-08-07 02:00:00.0`115`2012-10-16 02:00:00.0`2013-05-08 02:00:00.0`8459
